,Date,Entry_Price,Exit_Price,Exit_date,Ret,Shares,Signal,Ticker
180480,2008-08-14,492.95,457.7,2008-08-28,-0.07150826655847453,4263.924398084631,Buy,JETAIRWAYS
335752,2008-08-14,116.1,107.35,2008-08-28,-0.0753660637381568,18104.233695398958,Buy,TORNTPOWER
73904,2008-08-14,204.75,200.05,2008-08-28,-0.022954822954822873,10265.697348160287,Buy,CANBK
264700,2008-08-14,1322.35,1282.15,2008-08-28,-0.03040042348848626,1589.5198185320216,Buy,RELCAPITAL
271533,2008-08-14,986.15,932.95,2008-08-28,-0.05394716828068746,2131.4217228979555,Buy,RELINFRA
296820,2008-08-14,347.1,339.5,2008-08-28,-0.021895707288965727,6055.607986274326,Buy,SRTRANSFIN
126066,2008-08-14,102.1,100.7,2008-08-28,-0.013712047012732542,20586.694731007043,Buy,GMRINFRA
101586,2008-08-14,91.0,90.35,2008-08-28,0.007194244604316502,23097.819033360647,Sell,DABUR
25641,2008-08-14,84.55,78.7,2008-08-28,0.07433290978398976,24859.864364705132,Sell,AMBUJACEM
303310,2008-08-14,246.6,238.6,2008-08-28,0.03352891869237218,8523.526082870312,Sell,SUNTV
328557,2008-08-14,833.2,792.35,2008-08-28,0.051555499463620924,2522.685468117881,Sell,TCS
355496,2008-08-14,131.85,120.0,2008-08-28,0.0987499999999999,15941.611922911026,Sell,VOLTAS
123491,2008-08-14,665.45,636.4,2008-08-28,0.04564739157762432,3158.616773665668,Sell,GLENMARK
143507,2008-08-14,135.95,120.6,2008-08-28,0.12728026533996672,15460.842457049055,Sell,HINDALCO
228694,2008-08-14,118.0,112.1,2008-08-28,0.052631578947368585,17812.724847761176,Sell,NIITTECH
325483,2008-08-14,616.5,571.95,2008-08-28,0.07789142407553107,3409.4104331481244,Sell,TATASTEEL
111782,2008-08-14,589.15,566.9,2008-08-28,0.03924854471688133,3567.6848545121256,Sell,DRREDDY
38955,2008-08-28,40.05,38.05,2008-09-11,-0.04993757802746568,50921.32656251167,Buy,APOLLOTYRE
333256,2008-08-28,200.85,191.75,2008-09-11,-0.04530744336569581,10153.841816423163,Buy,TORNTPHARM
96904,2008-08-28,264.5,252.2,2008-09-11,-0.04650283553875245,7710.393681771615,Buy,CROMPGREAV
278438,2008-08-28,149.0,135.7,2008-09-11,-0.08926174496644301,13687.242475359679,Buy,SAIL
143516,2008-08-28,120.6,122.35,2008-09-11,0.014510779436152532,16910.440537550516,Buy,HINDALCO
349605,2008-08-28,131.95,148.45,2008-09-11,0.1250473664266767,15455.847888052993,Buy,UNIONBANK
164979,2008-08-28,112.7,119.6,2008-09-11,0.06122448979591821,18095.82190619869,Buy,IGL
303319,2008-08-28,238.6,230.1,2008-09-11,-0.03562447611064545,8547.355946473563,Buy,SUNTV
92213,2008-08-28,877.65,882.7,2008-09-11,0.005754002164872096,2323.704356894653,Buy,CONCOR
296829,2008-08-28,339.5,329.95,2008-09-11,-0.02812960235640649,6007.066653397915,Buy,SRTRANSFIN
247261,2008-08-28,58.7,60.2,2008-09-11,-0.02491694352159468,34742.744954490496,Sell,PETRONET
180489,2008-08-28,457.7,524.2,2008-09-11,-0.12685997710797414,4455.755142732341,Sell,JETAIRWAYS
187927,2008-08-28,156.1,162.3,2008-09-11,-0.03820086260012334,13064.696533174838,Sell,JPASSOCIAT
260018,2008-08-28,384.85,399.65,2008-09-11,-0.037032403352933674,5299.20521977028,Sell,RCOM
355505,2008-08-28,120.0,128.5,2008-09-11,-0.06614785992217898,16994.992740238267,Sell,VOLTAS
196543,2008-08-28,55.45,58.0,2008-09-11,-0.043965517241379315,36779.06454154359,Sell,KPIT
230893,2008-08-28,289.5,282.4,2008-09-11,0.025141643059490182,7044.5565762645665,Sell,NMDC
7895,2008-08-28,559.05,638.05,2008-09-11,-0.12381474806049686,3647.9726837109242,Sell,ADANIENT
139851,2008-08-28,276.35,288.85,2008-09-11,-0.04327505625757311,7379.768875804567,Sell,HDIL
145944,2008-08-28,258.65,269.35,2008-09-11,-0.039725264525710235,7884.783022727981,Sell,IBREALEST
61065,2008-09-11,199.1,183.65,2008-09-25,-0.0775991963837267,9723.65422369896,Buy,BIOCON
139860,2008-09-11,288.85,210.15,2008-09-25,-0.27245975419768054,6702.369935739875,Buy,HDIL
145953,2008-09-11,269.35,197.75,2008-09-25,-0.2658251345832561,7187.598128600196,Buy,IBREALEST
104751,2008-09-11,37.65,29.7,2008-09-25,-0.2111553784860558,51420.439732761304,Buy,DISHTV
184810,2008-09-11,1652.0,1408.95,2008-09-25,-0.14712469733656175,1171.9004575898687,Buy,JINDALSTEL
107109,2008-09-11,484.95,389.25,2008-09-25,-0.1973399319517476,3992.1219835827674,Buy,DLF
230902,2008-09-11,282.4,242.25,2008-09-25,-0.14217422096317278,6855.451685334501,Buy,NMDC
264718,2008-09-11,1267.95,1242.55,2008-09-25,-0.020032335659923572,1526.8579643822413,Buy,RELCAPITAL
143525,2008-09-11,122.35,104.3,2008-09-25,-0.14752758479771144,15823.29019974224,Buy,HINDALCO
81518,2008-09-11,463.0,381.9,2008-09-25,-0.1751619870410368,4181.381330320654,Buy,CENTURYTEX
328575,2008-09-11,836.7,688.4,2008-09-25,0.2154270772806508,2313.827603607581,Sell,TCS
86209,2008-09-11,224.6,227.8,2008-09-25,-0.014047410008779737,8619.677452976237,Sell,CIPLA
7904,2008-09-11,638.05,580.0,2008-09-25,0.10008620689655157,3034.2129236556116,Sell,ADANIENT
153936,2008-09-11,84.05,79.35,2008-09-25,0.05923125393824824,23033.665150963272,Sell,IDEA
303328,2008-09-11,230.1,204.7,2008-09-25,0.12408402540302887,8413.644310901622,Sell,SUNTV
287645,2008-09-11,114.65,109.55,2008-09-25,0.04655408489274304,16885.99699902715,Sell,SOUTHBANK
211510,2008-09-11,728.95,716.55,2008-09-25,0.01730514269764849,2655.8468426345603,Sell,LUPIN
273756,2008-09-11,168.7,165.25,2008-09-25,0.02087745839636912,11475.871700880041,Sell,RPOWER
296838,2008-09-11,329.95,309.0,2008-09-25,0.06779935275080895,5867.493729166428,Sell,SRTRANSFIN
164988,2008-09-11,119.6,118.9,2008-09-25,0.005887300252312766,16187.120032930294,Sell,IGL
61075,2008-09-25,183.65,133.6,2008-10-10,-0.2725292676286415,9852.104265865624,Buy,BIOCON
139870,2008-09-25,210.15,92.2,2008-10-10,-0.561265762550559,8609.749933029845,Buy,HDIL
187946,2008-09-25,123.5,76.1,2008-10-10,-0.3838056680161944,14650.51780102204,Buy,JPASSOCIAT
143535,2008-09-25,104.3,80.8,2008-10-10,-0.22531160115052729,17347.44916995419,Buy,HINDALCO
196562,2008-09-25,41.3,23.25,2008-10-10,-0.437046004842615,43809.6597681894,Buy,KPIT
177572,2008-09-25,116.4,98.6,2008-10-10,-0.15292096219931284,15544.149041462388,Buy,IRB
104761,2008-09-25,29.7,18.4,2008-10-10,-0.3804713804713805,60920.50331401421,Buy,DISHTV
55283,2008-09-25,210.65,143.1,2008-10-10,-0.32067410396392126,8589.313783176938,Buy,BHARATFORG
360214,2008-09-25,352.1,263.15,2008-10-10,-0.2526270945754048,5138.707607004322,Buy,WIPRO
198857,2008-09-25,214.6,148.6,2008-10-10,-0.3075489282385834,8431.215975891062,Buy,KSCL
273766,2008-09-25,165.25,124.15,2008-10-10,0.3310511478050744,10949.101049477895,Sell,RPOWER
38974,2008-09-25,38.5,33.3,2008-10-10,0.1561561561561562,46995.81684223953,Sell,APOLLOTYRE
57903,2008-09-25,790.9,692.3,2008-10-10,0.14242380470894123,2287.6962301507424,Sell,BHARTIARTL
18633,2008-09-25,65.05,57.75,2008-10-10,0.1264069264069263,27814.587985030317,Sell,ALBK
86219,2008-09-25,227.8,194.4,2008-10-10,0.1718106995884774,7942.664391686663,Sell,CIPLA
25669,2008-09-25,84.65,64.2,2008-10-10,0.31853582554517135,21374.35260987858,Sell,AMBUJACEM
217721,2008-09-25,89.05,61.5,2008-10-10,0.4479674796747968,20318.236366380934,Sell,MCLEODRUSS
314468,2008-09-25,444.75,417.8,2008-10-10,0.06450454763044511,4068.2157356407465,Sell,TATACOMM
5361,2008-09-25,607.9,543.85,2008-10-10,0.11777144433207676,2976.3759638529727,Sell,ACC
307582,2008-09-25,65.85,56.25,2008-10-10,0.17066666666666652,27476.673476480213,Sell,SYNDIBANK
61084,2008-10-10,133.6,114.55,2008-10-24,-0.14258982035928147,14639.470954638551,Buy,BIOCON
139879,2008-10-10,92.2,137.5,2008-10-24,0.49132321041214744,21212.942728196424,Buy,HDIL
145972,2008-10-10,95.2,95.75,2008-10-24,0.005777310924369727,20544.467642223848,Buy,IBREALEST
7923,2008-10-10,303.8,295.1,2008-10-24,-0.028637261356155297,6437.897694337427,Buy,ADANIENT
196571,2008-10-10,23.25,27.3,2008-10-24,0.17419354838709689,84121.86320600905,Buy,KPIT
123528,2008-10-10,356.15,323.65,2008-10-24,-0.09125368524498101,5491.599942551483,Buy,GLENMARK
104770,2008-10-10,18.4,14.0,2008-10-24,-0.23913043478260865,106295.28910541905,Buy,DISHTV
319168,2008-10-10,98.9,96.1,2008-10-24,-0.028311425682507663,19775.867740543075,Buy,TATAELXSI
184829,2008-10-10,890.5,617.65,2008-10-24,-0.30640089837170137,2196.3316333966427,Buy,JINDALSTEL
187955,2008-10-10,76.1,59.25,2008-10-24,-0.2214191852825229,25700.83205702642,Buy,JPASSOCIAT
240691,2008-10-10,160.05,131.25,2008-10-24,0.21942857142857153,12220.139453543956,Sell,ORIENTBANK
18642,2008-10-10,57.75,47.8,2008-10-24,0.20815899581589958,33867.243628393255,Sell,ALBK
101623,2008-10-10,79.6,71.7,2008-10-24,0.11018131101813089,24570.770345976263,Sell,DABUR
211529,2008-10-10,621.5,627.45,2008-10-24,-0.009482827316917741,3146.9562663551255,Sell,LUPIN
129977,2008-10-10,107.05,101.45,2008-10-24,0.05519960571710203,18270.278557120135,Sell,GODREJCP
349633,2008-10-10,145.95,123.45,2008-10-24,0.18226002430133637,13400.707910515317,Sell,UNIONBANK
254264,2008-10-10,89.7,62.85,2008-10-24,0.4272076372315037,21804.161867778264,Sell,POWERGRID
214891,2008-10-10,679.7,538.25,2008-10-24,0.26279609846725505,2877.494952978829,Sell,MARUTI
314477,2008-10-10,417.8,365.25,2008-10-24,0.1438740588637919,4681.266920870537,Sell,TATACOMM
233944,2008-10-10,165.25,130.45,2008-10-24,0.26676887696435436,11835.602538818217,Sell,NTPC
145982,2008-10-24,95.75,157.35,2008-11-07,0.6433420365535247,21681.31779372141,Buy,IBREALEST
23343,2008-10-24,47.1,51.15,2008-11-07,0.08598726114649669,44076.13967619585,Buy,AMARAJABAT
325530,2008-10-24,178.0,189.5,2008-11-07,0.06460674157303381,11662.843700836094,Buy,TATASTEEL
264747,2008-10-24,615.5,662.75,2008-11-07,0.07676685621445989,3372.8451320045897,Buy,RELCAPITAL
187965,2008-10-24,59.25,87.6,2008-11-07,0.47848101265822773,35037.741413482276,Buy,JPASSOCIAT
81547,2008-10-24,164.45,200.0,2008-11-07,0.2161751292186076,12623.813795979477,Buy,CENTURYTEX
271580,2008-10-24,382.6,559.25,2008-11-07,0.4617093570308415,5425.996285281821,Buy,RELINFRA
7933,2008-10-24,295.1,399.3,2008-11-07,0.35310064384954254,7034.856586746271,Buy,ADANIENT
184839,2008-10-24,617.65,734.75,2008-11-07,0.189589573382984,3361.104474619647,Buy,JINDALSTEL
139889,2008-10-24,137.5,117.15,2008-11-07,-0.1479999999999999,15098.081299991454,Buy,HDIL
132854,2008-10-24,30.3,41.1,2008-11-07,-0.26277372262773724,68514.39533824504,Sell,GRANULES
340918,2008-10-24,27.9,28.0,2008-11-07,-0.0035714285714286698,74408.10676519085,Sell,TVSMOTOR
214901,2008-10-24,538.25,599.45,2008-11-07,-0.10209358578697147,3856.918121224013,Sell,MARUTI
18652,2008-10-24,47.8,53.95,2008-11-07,-0.11399443929564423,43430.673195582116,Sell,ALBK
307601,2008-10-24,53.95,54.5,2008-11-07,-0.010091743119265972,38479.81795641936,Sell,SYNDIBANK
101633,2008-10-24,71.7,86.1,2008-11-07,-0.16724738675958184,28953.782130388074,Sell,DABUR
240701,2008-10-24,131.25,148.45,2008-11-07,-0.11586392724823169,15817.037552372,Sell,ORIENTBANK
165017,2008-10-24,99.15,105.2,2008-11-07,-0.05750950570342206,20937.833371142962,Sell,IGL
45791,2008-10-24,227.4,270.8,2008-11-07,-0.1602658788774003,9129.226819475924,Sell,BANKINDIA
349643,2008-10-24,123.45,155.15,2008-11-07,-0.20431840154689007,16816.412950577764,Sell,UNIONBANK
139898,2008-11-07,117.15,84.0,2008-11-21,-0.28297055057618437,17269.7904101692,Buy,HDIL
145991,2008-11-07,157.35,99.8,2008-11-21,-0.36574515411503017,12857.679990793275,Buy,IBREALEST
156803,2008-11-07,67.25,53.85,2008-11-21,-0.1992565055762081,30084.10329444345,Buy,IDFC
196590,2008-11-07,31.45,25.65,2008-11-21,-0.1844197138314786,64329.28287921532,Buy,KPIT
314496,2008-11-07,488.8,412.45,2008-11-21,-0.1561988543371523,4139.026077232655,Buy,TATACOMM
187974,2008-11-07,87.6,58.0,2008-11-21,-0.3378995433789954,23095.387517709154,Buy,JPASSOCIAT
123547,2008-11-07,305.65,313.9,2008-11-21,0.026991657124161517,6619.191711275386,Buy,GLENMARK
7942,2008-11-07,399.3,317.7,2008-11-21,-0.2043576258452292,5066.756690586832,Buy,ADANIENT
260065,2008-11-07,227.65,206.05,2008-11-21,-0.09488249505820334,8887.133523177341,Buy,RCOM
312301,2008-11-07,163.85,137.3,2008-11-21,-0.16203844980164772,12347.610293264093,Buy,TATACHEM
180536,2008-11-07,190.4,149.85,2008-11-21,0.27060393727060394,10625.819047013245,Sell,JETAIRWAYS
346094,2008-11-07,349.6,289.95,2008-11-21,0.2057251250215555,5787.05934368227,Sell,ULTRACEMCO
39002,2008-11-07,25.8,22.5,2008-11-21,0.14666666666666672,78416.89715315201,Sell,APOLLOTYRE
23352,2008-11-07,51.15,41.8,2008-11-21,0.22368421052631593,39553.39093941978,Sell,AMARAJABAT
55311,2008-11-07,101.55,92.45,2008-11-21,0.09843158464034607,19922.756736103613,Sell,BHARATFORG
292362,2008-11-07,73.95,71.15,2008-11-21,0.03935347856640892,27358.430649781225,Sell,SRF
203039,2008-11-07,91.4,77.95,2008-11-21,0.17254650416933925,22135.18541084597,Sell,KTKBANK
296876,2008-11-07,213.8,195.15,2008-11-21,0.0955675121701256,9462.84352923911,Sell,SRTRANSFIN
230940,2008-11-07,155.6,142.9,2008-11-21,0.08887333799860042,13002.287574237287,Sell,NMDC
364446,2008-11-07,103.25,93.1,2008-11-21,0.10902255639097747,19594.730717204086,Sell,WOCKPHARMA
187983,2008-11-21,58.0,66.35,2008-12-05,0.14396551724137918,35377.15088985612,Buy,JPASSOCIAT
107156,2008-11-21,198.25,203.45,2008-12-05,0.026229508196721207,10349.935695392964,Buy,DLF
143572,2008-11-21,51.95,49.85,2008-12-05,-0.0404234841193456,39497.10782698085,Buy,HINDALCO
146000,2008-11-21,99.8,103.65,2008-12-05,0.0385771543086173,20559.867250617786,Buy,IBREALEST
271598,2008-11-21,485.4,532.1,2008-12-05,0.09620931190770499,4227.183254247332,Buy,RELINFRA
126131,2008-11-21,54.8,58.65,2008-12-05,0.07025547445255476,37442.96991992072,Buy,GMRINFRA
81565,2008-11-21,141.2,140.25,2008-12-05,-0.006728045325778975,14531.690875436652,Buy,CENTURYTEX
180545,2008-11-21,149.85,136.0,2008-12-05,-0.09242575909242567,13692.85786861298,Buy,JETAIRWAYS
184857,2008-11-21,664.85,815.6,2008-12-05,0.22674287433255613,3086.2220825925474,Buy,JINDALSTEL
123556,2008-11-21,313.9,312.6,2008-12-05,-0.004141446320484077,6536.714723197372,Buy,GLENMARK
119344,2008-11-21,43.15,38.85,2008-12-05,0.11068211068211053,47552.1379284277,Sell,EXIDEIND
307619,2008-11-21,51.45,57.2,2008-12-05,-0.10052447552447552,39880.94755319057,Sell,SYNDIBANK
340936,2008-11-21,25.35,24.2,2008-12-05,0.04752066115702491,80941.80479730395,Sell,TVSMOTOR
211557,2008-11-21,547.95,579.65,2008-12-05,-0.054688173898041814,3744.6386561030295,Sell,LUPIN
346103,2008-11-21,289.95,289.95,2008-12-05,0.0,7076.650290090206,Sell,ULTRACEMCO
292371,2008-11-21,71.15,70.45,2008-12-05,0.009936124911284594,28838.717520894657,Sell,SRF
364455,2008-11-21,93.1,98.6,2008-12-05,-0.055780933062880345,22039.471016236897,Sell,WOCKPHARMA
165035,2008-11-21,104.4,100.35,2008-12-05,0.04035874439461895,19653.972716586733,Sell,IGL
111847,2008-11-21,415.4,475.75,2008-12-05,-0.12685233841303212,4939.515531082463,Sell,DRREDDY
296885,2008-11-21,195.15,200.2,2008-12-05,-0.025224775224775176,10514.346664676685,Sell,SRTRANSFIN
198903,2008-12-05,138.0,139.85,2008-12-19,0.01340579710144918,14805.15968335315,Buy,KSCL
271607,2008-12-05,532.1,619.65,2008-12-19,0.16453674121405748,3839.714407635284,Buy,RELINFRA
214928,2008-12-05,490.65,549.4,2008-12-19,0.11973912157342292,4164.092604305992,Buy,MARUTI
296894,2008-12-05,200.2,198.0,2008-12-19,-0.01098901098901095,10205.354826686988,Buy,SRTRANSFIN
70480,2008-12-05,133.85,152.95,2008-12-19,0.14269704893537538,15264.191530091406,Buy,CAIRN
81574,2008-12-05,140.25,191.6,2008-12-19,0.36613190730837775,14567.643752604168,Buy,CENTURYTEX
86265,2008-12-05,183.3,192.95,2008-12-19,0.05264593562465891,11146.274066026921,Buy,CIPLA
143581,2008-12-05,49.85,54.1,2008-12-19,0.08525576730190565,40985.19631499969,Buy,HINDALCO
360260,2008-12-05,227.3,249.05,2008-12-19,0.09568851737791473,8988.61432601291,Buy,WIPRO
328631,2008-12-05,521.8,513.55,2008-12-19,-0.01581065542353388,3915.5079269887597,Buy,TCS
207748,2008-12-05,211.2,224.5,2008-12-19,-0.059242761692650414,9673.825929463706,Sell,LICHSGFIN
292380,2008-12-05,70.45,77.15,2008-12-19,-0.0868438107582632,29000.880572075723,Sell,SRF
303384,2008-12-05,166.0,166.1,2008-12-19,-0.0006020469596628164,12307.903833149005,Sell,SUNTV
247326,2008-12-05,31.65,35.3,2008-12-19,-0.10339943342776203,64553.302884762554,Sell,PETRONET
340945,2008-12-05,24.2,27.15,2008-12-19,-0.1086556169429097,84426.11720259234,Sell,TVSMOTOR
177618,2008-12-05,88.65,131.5,2008-12-19,-0.3258555133079848,23046.949084069198,Sell,IRB
61121,2008-12-05,95.8,123.25,2008-12-19,-0.22271805273833678,21326.84797810788,Sell,BIOCON
307628,2008-12-05,57.2,62.45,2008-12-19,-0.08406725380304247,35718.74189340445,Sell,SYNDIBANK
364464,2008-12-05,98.6,107.7,2008-12-19,-0.08449396471680604,20721.217406721447,Sell,WOCKPHARMA
111856,2008-12-05,475.75,476.25,2008-12-19,-0.0010498687664042272,4294.507695854408,Sell,DRREDDY
260092,2008-12-19,216.35,250.95,2009-01-02,0.15992604575918645,9703.556652295669,Buy,RCOM
271616,2008-12-19,619.65,629.85,2009-01-02,0.016460905349794386,3387.984316507977,Buy,RELINFRA
96978,2008-12-19,137.05,149.35,2009-01-02,0.08974826705581895,15318.237736039166,Buy,CROMPGREAV
264783,2008-12-19,557.8,567.85,2009-01-02,0.018017210469702505,3763.650917397217,Buy,RELCAPITAL
107174,2008-12-19,307.9,300.55,2009-01-02,-0.023871386813900553,6818.3321913743675,Buy,DLF
137580,2008-12-19,1523.8,1545.15,2009-01-02,0.014011025068906724,1377.7165518599343,Buy,HDFC
188001,2008-12-19,89.15,87.5,2009-01-02,-0.01850813236118909,23548.676183109,Buy,JPASSOCIAT
207757,2008-12-19,224.5,245.2,2009-01-02,0.09220489977728286,9351.289450887161,Buy,LICHSGFIN
303393,2008-12-19,166.1,185.4,2009-01-02,0.1161950632149309,12639.160034462178,Buy,SUNTV
725,2008-12-19,550.55,575.75,2009-01-02,0.04577240940877303,3813.2131172902878,Buy,ABIRLANUVO
73987,2008-12-19,192.05,196.2,2009-01-02,-0.021151885830784756,10931.343304994363,Sell,CANBK
76892,2008-12-19,40.0,39.4,2009-01-02,0.015228426395939021,52484.11204310419,Sell,CEATLTD
55338,2008-12-19,87.05,87.45,2009-01-02,-0.004574042309891446,24116.766016360343,Sell,BHARATFORG
283203,2008-12-19,284.1,300.7,2009-01-02,-0.05520452278017951,7389.526510820723,Sell,SIEMENS
61130,2008-12-19,123.25,124.35,2009-01-02,-0.008845999195818188,17033.383218857343,Sell,BIOCON
25724,2008-12-19,71.2,69.1,2009-01-02,0.03039073806078152,29485.456203991118,Sell,AMBUJACEM
349679,2008-12-19,168.2,165.2,2009-01-02,0.018159806295399594,12481.358393128228,Sell,UNIONBANK
230967,2008-12-19,171.85,188.75,2009-01-02,-0.08953642384105964,12216.261168019597,Sell,NMDC
236046,2008-12-19,491.75,482.25,2009-01-02,0.019699326075686807,4269.170272952044,Sell,OFSS
139925,2008-12-19,167.4,143.15,2009-01-02,0.1694027244149494,12541.00646191259,Sell,HDIL
123583,2009-01-02,293.15,265.65,2009-01-16,-0.09380863039399623,7751.487765030227,Buy,GLENMARK
296912,2009-01-02,194.65,194.9,2009-01-16,0.0012843565373747978,11674.023315276705,Buy,SRTRANSFIN
130032,2009-01-02,141.35,135.1,2009-01-16,-0.04421648390519983,16076.042718914829,Buy,GODREJCP
300744,2009-01-02,92.9,71.0,2009-01-16,-0.23573735199138868,24460.15757070625,Buy,STAR
734,2009-01-02,575.75,551.2,2009-01-16,-0.04264003473729905,3946.7627239576395,Buy,ABIRLANUVO
314532,2009-01-02,495.25,464.25,2009-01-16,-0.06259464916708735,4588.285993576195,Buy,TATACOMM
111874,2009-01-02,468.0,447.3,2009-01-16,-0.044230769230769185,4855.4458083731,Buy,DRREDDY
92296,2009-01-02,669.75,714.9,2009-01-16,0.06741321388577814,3392.83111357762,Buy,CONCOR
292398,2009-01-02,79.5,69.35,2009-01-16,-0.12767295597484285,28583.00173985674,Buy,SRF
73996,2009-01-02,196.2,201.1,2009-01-16,0.024974515800203934,11581.79734107345,Buy,CANBK
50526,2009-01-02,351.6,340.15,2009-01-16,0.03366161987358529,6462.880086230406,Sell,BEML
278521,2009-01-02,84.1,79.05,2009-01-16,0.06388361796331443,27019.603309377064,Sell,SAIL
303402,2009-01-02,185.4,166.8,2009-01-16,0.11151079136690645,12256.465147349572,Sell,SUNTV
355588,2009-01-02,62.0,47.45,2009-01-16,0.30663856691253955,36650.78448900985,Sell,VOLTAS
188010,2009-01-02,87.5,66.0,2009-01-16,0.3257575757575757,25969.698723641268,Sell,JPASSOCIAT
146027,2009-01-02,151.6,112.4,2009-01-16,0.3487544483985765,14989.107112919597,Sell,IBREALEST
126158,2009-01-02,85.15,72.75,2009-01-16,0.17044673539518906,26686.41971014223,Sell,GMRINFRA
260101,2009-01-02,250.95,182.7,2009-01-16,0.37356321839080464,9054.98560796418,Sell,RCOM
228786,2009-01-02,73.35,55.4,2009-01-16,0.32400722021660644,30979.53153808604,Sell,NIITTECH
230976,2009-01-02,188.75,151.2,2009-01-16,0.24834656084656093,12038.933183144958,Sell,NMDC
188019,2009-01-16,66.0,76.25,2009-01-30,0.15530303030303028,34606.490623368634,Buy,JPASSOCIAT
264801,2009-01-16,428.5,420.95,2009-01-30,-0.017619603267211237,5330.2879373216565,Buy,RELCAPITAL
283221,2009-01-16,214.95,206.35,2009-01-30,-0.040009304489416087,10625.85894925485,Buy,SIEMENS
